id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
25,2,"['2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2'
 '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2' '2'
 '2' '2' '2' '2']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 3 3 4 3 4 4 3 3 3 3 3 7 4 3 6 6 3 3 3 3 7 5 4 4 3 4 4 4 4 3 8 7 3 6 3 4
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
26,243,"['346 5' '346 5' '346 5' '346 5' '346 5'
 '16 50 3 22 50 3 42 3 49 5607 50 126 243' '283 5' '283 5'
 '16 50 3 22 50 3 42 3 49 5607 50 126 243' '346 5' '346 5' '298 5' '297'
 '292 5' '243' '16 50 3 22 50 3 42 3 49 5607 50 126 243' '346 5' '346 5'
 '346 5' '346 5' '346 5' '346 5' '346 5' '283 5' '148 5' '243' '346 5'
 '346 5' '346 5' '346 5' '16 50 3 22 50 3 42 3 49 5607 50 126 243' '346 5'
 '16 50 3 22 50 3 42 3 49 5607 50 126 243' '346 5' '283 5' '283 5' '331 5'
 '346 5' '346 5' '346 5']","[False False False False False False False False False False False False
 False False  True False False False False False False False False False
 False  True False False False False False False False False False False
 False False False False]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2 0 0]",Math,"[False  True  True  True  True False False  True False False  True False
 False False False False False  True  True  True  True  True  True False
 False False False  True  True  True False False False False False  True
 False False  True  True]"
27,16,"['16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16'
 '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16'
 '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16' '16']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 2 3 2 2 2 2 2
 2 2 2]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
28,25,"['5' '35' 'error' '35' '45' '35' 'error' '35' '5' '45' '25' '25' '45' '35'
 '35' '25' '25' '25' '25' '5' '25' '25' '5' '35' '25' '35' '25' '35' '25'
 '35' '5' '35' '35' '25' '25' '35' '25' '25' '45' '35']","[False False False False False False False False False False  True  True
 False False False  True  True  True  True False  True  True False False
  True False  True False  True False False False False  True  True False
  True  True False False]","[ 5  5  8  5  3  5  8  5  3  3  6 10  3  5  5  2  5  4  3  3 12  5  5  5
 12  5 14  5  2  5  3  5  5  3  6  5  5  5  3  5]","[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False False False False False False False  True
 False False  True False  True  True  True False False  True False False
 False False False False False False False False  True False  True False
 False  True False False]"
29,104,"['104' '104' '104' '104' '104' '104' '104' '104' '104' '94' '104' '104'
 '94' '104' '104' '104' '104' '170' '94' '104' '170' '94' '104' '104' '94'
 '104' '94' '104' '104' '104' '104' '104' '170' '94' '104' '104' '94' '94'
 '104' '170']","[ True  True  True  True  True  True  True  True  True False  True  True
 False  True  True  True  True False False  True False False  True  True
 False  True False  True  True  True  True  True False False  True  True
 False False  True False]","[5 4 5 7 6 7 4 5 4 6 6 6 6 7 7 5 7 5 6 6 6 6 4 5 5 5 6 4 6 6 5 4 5 6 4 6 6
 6 5 5]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True False False  True
 False False  True  True  True False False False False False False  True
 False False False False  True  True  True  True False False False  True
 False  True False False]"
30,109,"['109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109'
 '109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109'
 '109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109' '109'
 '109' '109' '109' '109']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 5 6 5 6 4 5 7 7 6 6 7 7 6 6 6 6 6 6 6 6 6 5 6 5 5 6 6 6 5 5 6 6 7 6 6 5
 7 6 6]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 5 2 0 0 0 0 0 0 0 2 2 0 0 0 0 0
 0 0 2]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
31,80,"['80' '80' '80' '80' '80' '80' '86 67' '80' '80' '80' '80' '80' '80' '80'
 '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80'
 '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80' '80']","[ True  True  True  True  True  True False  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 6 6 6 6 6 7 6 6 7 6 6 6 6 7 6 6
 6 6 7]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
32,35,"['35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35'
 '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35'
 '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35' '35']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 2 3 3 3 3 2 3 2 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
33,70,"['70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70'
 '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70'
 '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70' '70']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[6 6 6 7 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 6 7 6 6 7 6 6 6 6 6 8 6 6 7 6
 6 6 7]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 5 0 0 0 0 2 0 2 2 0 2 2 0 0 2 2 0 2 2 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
34,23,"['23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23'
 '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23'
 '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23' '23']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 3 3 3 4 3 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3
 3 3 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
35,9,"['9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9'
 '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '9' '5' '9' '9'
 '9' '9' '9' '9']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False  True  True
  True  True  True  True]","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 5 2 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True  True  True  True]"
36,75,"['75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75'
 '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75'
 '75' '37 50' '75' '75' '75' '75' '75' '75' '75' '75' '75' '75']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True False  True  True  True  True  True  True
  True  True  True  True]","[3 3 3 3 3 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 3 3 3 3 6 3 3 6
 3 6 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True False False  True  True  True  True  True
  True  True  True  True]"
37,2,"['2' '2' '2' '3' '2' '11' '11' '11' '2' '11' '11' '11' '11' '11' '11' '11'
 '2' '2' '11' '11' '11' '2' '2' '2' '11' '2' '11' '11' '11' '11' '2' '2'
 '2' '2' '2' '11' '11' '11' '2' '2']","[ True  True  True False  True False False False  True False False False
 False False False False  True  True False False False  True  True  True
 False  True False False False False  True  True  True  True  True False
 False False  True  True]","[ 5 12  4  5  4  5  5  5  4  5  5  5  5  5  5  5  4  4  5  5  5  5  4  5
  5  4  4  5  5  5  4  4  4  4  4  5  5  5  4  4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 2 0
 0 0 2]",Math,"[False  True  True False False False  True  True False False  True  True
  True  True  True  True False  True False  True  True False  True  True
 False False False  True  True  True False  True  True  True  True False
  True  True False  True]"
38,10,"['15' '10' '3 33' '15' '15' '10' '15' '10' '15' '15' '15' '10' '10' '10'
 '13 33' '3 33' '15' '3 33' '3 33' '10' '3 33' '15' '15' '15' '15' '10'
 '10' '10' '10' '15' '15' '15' '10' '3 33' '10' '10' '10' '15' '15' '5']","[False  True False False False  True False  True False False False  True
  True  True False False False False False  True False False False False
 False  True  True  True  True False False False  True False  True  True
  True False False False]","[8 6 3 6 6 6 8 4 6 6 8 6 6 2 3 3 8 3 3 6 3 6 7 7 8 6 6 6 6 8 8 6 2 3 6 2 6
 6 7 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False  True False False False False  True  True False
  True  True False False False False  True False False False  True  True
  True False  True  True  True False  True  True False False False  True
  True False  True False]"
39,18,"['14' '18' '18' '18' '18' '18' '14' '18' '18' '18' '18' '14' '18' '18'
 '18' '18' '18' '18' '18' '18' '11' '18' '18' '18' '18' '14' '18' '18'
 '14' '18' '18' '14' '18' '18' '18' '18' '14' '14' '18' '18']","[False  True  True  True  True  True False  True  True  True  True False
  True  True  True  True  True  True  True  True False  True  True  True
  True False  True  True False  True  True False  True  True  True  True
 False False  True  True]","[ 5  9 10  9  7  9  7  0  8  8  8  4  6  9  0  8  6  0  8 10  9  9  9 11
  8  7 10  9  6  6 10  7  8  7 10 10  6  6 10  8]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True  True  True  True False False  True  True  True False
 False  True  True  True  True  True  True  True False False  True  True
  True False False  True False False  True False False  True  True  True
 False  True False  True]"
40,8,"['8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8'
 '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8' '8'
 '8' '8' '8' '8']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[7 4 7 8 4 4 7 7 7 6 8 5 8 7 6 6 4 8 4 5 7 7 7 6 4 7 7 7 7 8 8 8 8 4 8 7 8
 7 4 7]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
41,200,"['200' '250' '250' '500' '800' '500' '200' '600' '200' 'error' '251' '250'
 '1000' '800' '1500' '600' '600' '1500' '1500' '1500' '500' '1000' '600'
 '0' '1500' '251' '750' '1500' '500' '500' '1500' '500' '333 33' '200'
 '2000' '1000' '500' '1500' '1500' '880']","[ True False False False False False  True False  True False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True False False
 False False False False]","[ 7  4  4  3  5  4  4  4  5  5  6  3  5  6  6  4  4  5  5  5  5 10  7  4
  5  6  5  6  5  3  6  5  6  7  4  5  4  6  6 10]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True False False False False False False False False False
 False False False False  True False  True  True False False False False
 False False False False False  True False False False False False False
 False False  True False]"
42,26,"['26' '14' '14' '26' '14' '26' '14' '26' '26' '26' '14' '14' '14' '26'
 '14' '14' '14' '14' '26' '26' '14' '26' '14' '26' '26' '26' '14' '14'
 '26' '26' '14' '14' '26' '26' '14' '26' '26' '26' '26' '14']","[ True False False  True False  True False  True  True  True False False
 False  True False False False False  True  True False  True False  True
  True  True False False  True  True False False  True  True False  True
  True  True  True False]","[2 3 4 2 3 3 3 2 2 2 3 3 3 3 3 3 3 3 2 2 3 2 3 2 2 2 4 3 2 3 3 3 2 2 3 2 2
 2 2 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False  True False False False False False  True  True False  True
  True False False  True  True  True False  True False False False False
  True  True False  True False  True False  True False  True False False
  True  True  True False]"
43,48,"['80' '160' '240' '200' '48' '48' '60' 'error' '40' '180' '6 25' '6 25'
 '32' '48' '40' 'error' '48' '48' '6 25' '48' '48' 'error' '60' '40'
 'error' '6 25' 'error' '40' '48' '40' 'error' '48' '40' 'error' '48' '48'
 '1875' 'error' '48' 'error']","[False False False False  True  True False False False False False False
 False  True False False  True  True False  True  True False False False
 False False False False  True False False  True False False  True  True
 False False  True False]","[4 3 3 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 3 5 4 4 4 4 3 4 3 4 3 3 4 3 3 4 4
 3 5 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False False False False False  True False False False False False  True
 False False False False False  True False False  True False False False
 False False False False False False False False False False False  True
 False False False False]"
44,20,"['30' '30' '30' '10' '30' '390' '30' '30' '30' '20' '30'
 '40 00 10 00 30 00' '30' '30' '30' '30' '30' '30' '30' '30' '20' '30'
 '20' '30' '30' '40 00 10 00 30 00' '30' '40 00 10 00 30 00' '390' '30'
 '30' '30' '380' '30' '30' '30' '30' '30' '30' '30']","[False False False False False False False False False  True False False
 False False False False False False False False  True False  True False
 False False False False False False False False False False False False
 False False False False]","[3 3 3 5 3 3 3 3 3 3 3 5 3 3 6 3 3 3 3 3 3 3 5 3 3 5 3 5 3 5 3 3 3 3 3 3 5
 3 3 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",Math,"[False  True  True False False False False  True  True False False False
 False  True  True  True  True  True  True  True False False False False
  True False False False False False  True  True False False  True  True
  True  True  True  True]"
