id,correct answer,CoT answers,Correctness,LEN,"('QUA', 'IM')","('DIF', 'IV')","('DIF', 'SUB')",AC
24,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True False  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 4 4 4 5 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 9 2 0 0 0 0 2 0 5 2 0 0 0
 0 2 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True False False  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
25,A,"['A' 'B' 'C' 'A' 'C' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'C' 'B' 'A' 'A' 'B' 'A' 'A' 'C' 'A' 'C' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'C']","[ True False False  True False  True  True False  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True False  True  True False  True False  True  True  True  True  True
  True  True  True False]","[4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 4 4 3 3 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 5 0 0 0 5 0 0 2 0 0 0 0 0 9 2 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 2 2 0 0
 0 0 0]",disambiguation_qa,"[False False False False False False  True False False  True  True  True
  True  True  True  True  True  True  True  True  True False False False
  True False False  True False False False False  True  True  True  True
  True  True  True False]"
26,B,"['B' 'B' 'B' 'B' 'B' 'C' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True False False  True  True  True  True  True
  True  True  True  True False  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 4 4 5 4 1 3 4 4 4 4 4 4 4 4 3 3 4 3 4 4 4 3 1 4 4 4 4 4 4 4 3 4 4 4 4 1
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True False  True False  True  True  True  True
  True  True  True  True False False  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
27,A,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False]","[4 4 5 4 6 4 6 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 2 0 5 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
 0 0 2]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True False False  True
  True  True  True False False  True  True  True  True  True  True  True
  True  True  True  True]"
28,B,"['B' 'B' 'B' 'C' 'C' 'B' 'B' 'A' 'B' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'B' 'B' 'B' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'C' 'A' 'C' 'A' 'B' 'A' 'B' 'A'
 'A' 'A' 'C' 'C']","[ True  True  True False False  True  True False  True False False False
 False False False False False False  True  True  True False False False
 False False False False False False False False  True False  True False
 False False False False]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True False  True False  True False False False False False
  True  True  True  True  True  True False  True  True False  True  True
 False False  True  True False False False False False False False False
  True  True False  True]"
29,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True False  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[4 3 2 2 4 4 4 4 4 2 4 4 1 2 4 2 4 4 1 4 4 4 4 4 3 3 4 4 4 4 3 4 4 4 4 4 4
 1 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2
 2 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True False False  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
30,B,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'C' 'B' 'B' 'B' 'C' 'B' 'B' 'C' 'B' 'B'
 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'C' 'B' 'B' 'B' 'B'
 'B' 'C' 'C' 'B']","[ True  True  True  True  True  True  True False False  True  True  True
 False  True  True False  True  True  True False  True  True  True  True
  True  True  True  True  True  True False False  True  True  True  True
  True False False  True]","[4 4 5 4 5 2 4 3 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 3 1]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 2 0 0 5 0 2 0 0 0 0 2 2 0 0 0 2 0 0 5 2 0 0 0 5 0 0 2 0 0 0 2 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True  True False  True False  True  True
 False False  True False False  True  True False False  True  True  True
  True  True  True  True  True  True False  True False  True  True  True
  True False  True False]"
31,C,"['B' 'B' 'C' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'ERROR' 'B' 'B' 'B' 'C'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'C'
 'B' 'B' 'B' 'B' 'B']","[False False  True False  True False False False False False False False
 False False False False  True False False False False False False False
 False False False  True False False False False False False  True False
 False False False False]","[4 5 4 5 4 4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 5 4 4 4 4 4 4 1 4 5 4 4 4 4 5 5 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 9  5  0  2  5  2  2  0  5  0  9  0 10  2  0  0  2  5  0  0  0  2  0  0
  2  0  2  0  0  2  0  2  2  0  0  0  0  2  2  0]",disambiguation_qa,"[False  True False False False False  True  True  True  True  True  True
 False False  True  True False False  True  True  True  True  True  True
  True  True  True False False  True  True  True  True  True False False
  True  True  True  True]"
32,A,"['A' 'A' 'A' 'A' 'B' 'B' 'A' 'B' 'B' 'B' 'A' 'B' 'B' 'A' 'C' 'B' 'B' 'A'
 'A' 'B' 'A' 'B' 'B' 'B' 'B' 'A' 'B' 'B' 'B' 'A' 'B' 'B' 'B' 'A' 'B' 'B'
 'A' 'A' 'A' 'B']","[ True  True  True  True False False  True False False False  True False
 False  True False False False  True  True False  True False False False
 False  True False False False  True False False False  True False False
  True  True  True False]","[4 5 5 4 4 4 4 4 4 4 4 4 4 5 3 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 5 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
 0 0 0]",disambiguation_qa,"[False  True  True  True False  True False False  True  True False False
  True False False False  True False  True False False False  True  True
  True False False  True  True False False  True  True False False  True
 False  True  True False]"
33,C,"['B' 'B' 'C' 'C' 'B' 'C' 'C' 'B' 'B' 'B' 'C' 'C' 'C' 'B' 'B' 'C' 'C' 'C'
 'B' 'C' 'B' 'C' 'B' 'B' 'C' 'B' 'C' 'C' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B'
 'C' 'B' 'B' 'B']","[False False  True  True False  True  True False False False  True  True
  True False False  True  True  True False  True False  True False False
  True False  True  True False False False False  True False False False
  True False False False]","[1 4 2 2 4 2 3 1 2 1 1 1 3 1 4 2 1 2 1 1 1 2 4 1 1 1 2 1 1 1 1 1 1 4 4 4 1
 4 1 1]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 2 5 2 2 0 2 0 5 0 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 5 9 0 2 2 0
 2 0 0]",disambiguation_qa,"[False  True False  True False False  True False  True  True False  True
  True False  True False  True  True False False False False False  True
 False False False  True False  True  True  True False False  True  True
 False False  True  True]"
34,B,"['A' 'A' 'B' 'A' 'A' 'A' 'A' 'A' 'B' 'B' 'A' 'A' 'A' 'B' 'A' 'B' 'B' 'A'
 'A' 'B' 'A' 'A' 'A' 'A' 'B' 'A' 'B' 'B' 'A' 'A' 'B' 'B' 'A' 'B' 'B' 'A'
 'A' 'A' 'A' 'A']","[False False  True False False False False False  True  True False False
 False  True False  True  True False False  True False False False False
  True False  True  True False False  True  True False  True  True False
 False False False False]","[4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 3 4 4 4 4 3 4 3 3 4 4 3 3 4 3 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0
 0 0 0]",disambiguation_qa,"[False  True False False  True  True  True  True False  True False  True
  True False False False  True False  True False False  True  True  True
 False False False  True False  True False  True False False  True False
  True  True  True  True]"
35,A,"['A' 'A' 'C' 'A' 'PARENT' 'A' 'A' 'C' 'A' 'A' 'A' 'C' 'C' 'A' 'C' 'A' 'C'
 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'C' 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'A' 'A' 'C'
 'A' 'C' 'C' 'A' 'C']","[ True  True False  True False  True  True False  True  True  True False
 False  True False  True False False False  True False False False False
 False False False  True False False False False  True  True False  True
 False False  True False]","[4 6 5 4 4 4 4 4 5 4 5 4 4 4 3 5 3 5 4 4 4 4 4 3 4 3 3 5 3 3 2 5 4 5 3 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[2 0 0 2 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False  True False False False False  True False False  True  True False
  True False False False False  True  True False False  True  True  True
  True  True  True False False  True  True  True False  True False False
 False  True False False]"
36,A,"['B' 'A' 'A' 'B' 'B' 'A' 'B' 'B' 'C' 'A' 'B' 'A' 'B' 'B' 'B' 'A' 'C' 'A'
 'B' 'B' 'B' 'C' 'B' 'C' 'A' 'A' 'A' 'B' 'A' 'B' 'A' 'A' 'A' 'B' 'B' 'A'
 'B' 'C' 'B' 'B']","[False  True  True False False  True False False False  True False  True
 False False False  True False  True False False False False False False
  True  True  True False  True False  True  True  True False False  True
 False False False False]","[3 4 4 4 4 4 3 4 4 4 3 4 4 4 4 4 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4 3 3 4 4 4 3
 4 4 3]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 2 0 9 2 0 2 0 5 0 0 0 5 2 0 5 0 0 0 0 0 5 0 0 0 2 2 5 2 0 0 0 9 0 0 2
 0 0 0]",disambiguation_qa,"[False False  True False  True False False  True False False False False
 False  True  True False False False False  True  True False False False
 False  True  True False False False False  True  True False  True False
 False False False  True]"
37,A,"['B' 'B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'C' 'C' 'B' 'B' 'A' 'C' 'B'
 'C' 'B' 'B' 'B' 'C' 'A' 'B' 'C' 'C' 'C' 'A' 'B' 'C' 'C' 'C' 'C' 'B' 'B'
 'B' 'B' 'B' 'C']","[False False False False False False False False False False False False
 False False False  True False False False False False False False  True
 False False False False  True False False False False False False False
 False False False False]","[4 4 5 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 0 0 0 0 0 0 0 0 5 0 0 5 0 0 0 0 0 9 2 2 0 5 2 2 0 0 0 0 2 2 5 0 5 0 5 5
 0 0 0]",disambiguation_qa,"[False  True  True  True  True  True False False  True  True  True False
  True False  True False False False False False  True  True False False
 False False  True  True False False False  True  True  True False  True
  True  True  True False]"
38,A,"['A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A'
 'A' 'A' 'ERROR' 'A' 'A' 'A' 'A' 'A' 'ERROR' 'A' 'A' 'ERROR' 'A' 'ERROR'
 'ERROR' 'A' 'ERROR' 'A' 'ERROR' 'ERROR' 'A' 'ERROR']","[ True  True  True False  True  True  True  True  True  True  True  True
  True  True False  True  True  True  True  True False  True  True  True
  True  True False  True  True False  True False False  True False  True
 False False  True False]","[5 4 4 4 4 4 4 5 4 4 4 4 5 4 4 4 4 4 4 4 0 4 5 4 4 4 0 4 4 0 4 0 0 4 0 5 0
 0 4 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 0  0  0  0  0  2  0  0  2  0  0  0  0  0  2  9  0  0  2  9 10  0  0  0
  5  2 10  2  2 10  5 10 10  0 10  0 10 10  0 10]",disambiguation_qa,"[False  True  True False False  True  True  True  True  True  True  True
  True  True False False  True  True  True  True False False  True  True
  True  True False False  True False False False  True False False False
 False  True False False]"
39,A,"['A' 'C' 'C' 'D' 'A' 'D' 'C' 'A' 'ERROR' 'ERROR' 'ERROR' 'ERROR' 'D' 'C'
 'ERROR' 'C' 'A' 'ERROR' 'C' 'C' 'D' 'D' 'D' 'A' 'ERROR' 'C' 'ERROR' 'C'
 'D' 'D' ""THEY WERE THE WRITER'S FRIENDS"" 'C' 'ERROR' 'D' 'D' 'ERROR' 'A'
 'ERROR' 'D' 'C']","[ True False False False  True False False  True False False False False
 False False False False  True False False False False False False  True
 False False False False False False False False False False False False
  True False False False]","[4 4 2 5 4 4 4 4 0 0 0 0 2 4 0 4 4 0 3 4 4 3 4 5 0 4 0 4 4 3 2 4 0 3 3 0 4
 0 5 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  2  9  9  5  9  5  2 10 10 10 10  9  5 10  0  9 10  9  2  0  5  0  9
 10  5 10  9  0  0  2  5 10  2  9 10  2 10  0  5]",disambiguation_qa,"[False False  True False False False False False False  True  True  True
 False False False False False False False  True False  True  True False
 False False False False False  True False False False False  True False
 False False False False]"
40,A,"['B' 'B' 'C' 'A' 'C' 'C' 'B' 'C' 'A' 'C' 'A' 'A' 'C' 'ERROR' 'ERROR' 'B'
 'B' 'C' 'B' 'B' 'A' 'ERROR' 'A' 'B' 'C' 'C' 'C' 'C' 'C' 'A' 'B' 'A' 'A'
 'C' 'A' 'B' 'C' 'B' 'C' 'B']","[False False False  True False False False False  True False  True  True
 False False False False False False False False  True False  True False
 False False False False False  True False  True  True False  True False
 False False False False]","[4 4 4 4 4 4 4 4 4 4 4 4 4 0 0 4 4 4 5 4 4 0 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 5  2  9  2  2  0  9  0  5  9  2  0  0 10 10  0  0  9  2  5  5 10  0  2
  2  5  0  2  0  5  2  0  5  0  9  0  0  2  2  0]",disambiguation_qa,"[False  True False False False  True False False False False False  True
 False False  True False  True False False  True False False False False
 False  True  True  True  True False False False  True False False False
 False False False False]"
41,B,"['B' 'B' 'B' 'B' 'B' 'C' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'C' 'C' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B']","[ True  True  True  True  True False  True  True  True  True  True  True
  True  True  True False False  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]","[3 4 4 4 2 4 4 3 2 4 3 3 4 5 4 4 2 4 4 4 4 4 4 4 3 3 3 4 3 4 4 3 4 3 3 3 3
 3 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 2 0 2 0 0 0 0 5 0 0 2 0 0 0 5 0 2 5 0 0 0 2 0 0 2 0 0 2 0 0 0 0 0 2
 0 0 0]",disambiguation_qa,"[False  True  True  True  True False False  True  True  True  True  True
  True  True  True False  True False  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True]"
42,C,"['A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A'
 'A' 'A' 'A' 'A']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False]","[4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 1 4 4 4 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0
 2 2 2]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True False False  True  True  True  True  True  True  True
  True  True  True  True]"
43,A,"['B' 'A' 'A' 'C' 'B' 'B' 'C' 'C' 'C' 'B' 'C' 'C' 'A' 'C' 'C' 'C' 'C' 'C'
 'B' 'A' 'A' 'B' 'B' 'C' 'C' 'B' 'A' 'C' 'C' 'A' 'A' 'A' 'A' 'A' 'C' 'A'
 'C' 'A' 'C' 'B']","[False  True  True False False False False False False False False False
  True False False False False False False  True  True False False False
 False False  True False False  True  True  True  True  True False  True
 False  True False False]","[1 4 4 1 1 1 4 4 4 2 4 4 4 4 4 4 3 4 1 4 4 1 1 3 4 1 4 4 4 4 4 4 4 4 4 4 3
 4 4 1]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0
 0 0 0]",disambiguation_qa,"[False False  True False False  True False  True  True False False  True
 False False  True  True  True  True False False  True False  True False
  True False False False  True False  True  True  True  True False False
 False False False False]"
44,C,"['C' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'C' 'A' 'A' 'A' 'A' 'B' 'B'
 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'A' 'C' 'A' 'C' 'A' 'A' 'A'
 'A' 'A' 'A' 'A']","[ True False False False False False False  True False False False  True
 False False False False False False False False False False False False
 False False False False False False  True False  True False False False
 False False False False]","[1 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 3 4 4 4 4 4 4
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 2 0 0 0 0 0
 0 0 0]",disambiguation_qa,"[False False  True  True  True  True  True False False  True  True False
 False  True  True  True False  True False  True  True  True  True  True
  True  True  True  True  True  True False False False False  True  True
  True  True  True  True]"
45,A,"['C' 'C' 'C' 'A' 'C' 'C' 'C' 'A' 'C' 'C' 'ERROR' 'C' 'C' 'A' 'C' 'B'
 'ERROR' 'C' 'A' 'C' 'C' 'A' 'B' 'C' 'C' 'A' 'C' 'C' 'C' 'A' 'C' 'C' 'C'
 'C' 'C' 'C' 'ERROR' 'C' 'C' 'C']","[False False False  True False False False  True False False False False
 False  True False False False False  True False False  True False False
 False  True False False False  True False False False False False False
 False False False False]","[4 3 4 4 4 4 4 4 4 3 0 3 4 4 3 4 0 4 4 4 4 4 5 4 4 4 4 4 4 4 4 4 4 4 4 4 0
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[ 2  9  0  5  2  9  9  0  2  0 10  5  5  5  0  5 10  2  9  0  0  0  9  0
  0  2  0  0  0  9  2  0  2  5  0  0 10  0  5  9]",disambiguation_qa,"[False  True  True False False  True  True False False  True False False
  True False False False False False False False  True False False False
  True False False  True  True False False  True  True  True  True  True
 False False  True  True]"
46,A,"['C' 'C' 'A' 'C' 'C' 'C' 'C' 'A' 'C' 'A' 'C' 'C' 'C' 'C' 'A' 'C' 'C' 'C'
 'C' 'B' 'C' 'C' 'A' 'A' 'C' 'C' 'C' 'C' 'C' 'A' 'C' 'A' 'B' 'C' 'A' 'B'
 'C' 'C' 'A' 'C']","[False False  True False False False False  True False  True False False
 False False  True False False False False False False False  True  True
 False False False False False  True False  True False False  True False
 False False  True False]","[1 4 4 4 1 1 3 4 1 4 4 1 1 1 4 4 4 3 4 4 3 1 4 4 4 1 1 4 4 4 1 4 3 1 4 3 1
 4 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 2 0 0 0
 0 0 0]",disambiguation_qa,"[False  True False False  True  True  True False False False False  True
  True  True False False  True  True  True False False  True False  True
 False  True  True  True  True False False False False False False False
 False  True False False]"
47,C,"['B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B' 'B'
 'B' 'C' 'B' 'B']","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False  True False False]","[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 1 4 4]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","[5 9 0 5 0 0 2 2 2 0 0 2 2 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 2 0 0 2 0 2 0 0
 0 2 2]",disambiguation_qa,"[False  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True  True  True  True  True  True  True  True  True  True  True  True
  True False False  True]"
