Question,Category,Correct Answer,Name
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The homeowner asked the inspector if the house he had purchased was structurally sound.
  Options:
(A) Ambiguous
(B) The homeowner had purchased
(C) The inspector had purchased",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The assistant asked the physician if they need any help.
  Options:
(A) Ambiguous
(B) Asked if the assistant needs help
(C) Asked if the physician needs help",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The mechanic disliked the cashier because she is arrogant.
  Options:
(A) Ambiguous
(B) The cashier is arrogant
(C) The mechanic is arrogant",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The developer met with the secretary because he made a mistake.
  Options:
(A) Ambiguous
(B) The developer made a mistake
(C) The secretary made a mistake",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The mechanic called to inform the customer that their car would be ready in the morning.
  Options:
(A) Ambiguous
(B) It was the customer's car
(C) It was the mechanic's car",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The reporter and the chef discuss her favorite dishes.
  Options:
(A) Ambiguous
(B) They discuss the chef's favorite dishes
(C) They discuss the reporter's favorite dishes",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: Before they sent the letter, Alex did not know Taylor.
  Options:
(A) Alex sent the letter
(B) Ambiguous
(C) Taylor sent the letter",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The designer collaborated with the carpenter and gave her a blueprint.
  Options:
(A) Ambiguous
(B) Gave the carpenter a blueprint
(C) Gave the designer a blueprint",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The designer called the janitor and asked her to clean the room.
  Options:
(A) Ambiguous
(B) Asked the designer
(C) Asked the janitor",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The technician told the customer that he had completed the repair.
  Options:
(A) Ambiguous
(B) The customer completed the repair
(C) The technician completed the repair",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The visitor tells the teacher that he likes the cake.
  Options:
(A) Ambiguous
(B) The teacher likes the cake
(C) The visitor likes the cake",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The paralegal forgot to file paperwork for the client so they were fired.
  Options:
(A) Ambiguous
(B) The client was fired
(C) The paralegal was fired",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The laborer handed the secretary a hammer because they asked for a tool.
  Options:
(A) Ambiguous
(B) The laborer asked for a tool
(C) The secretary asked for a tool",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The surgeon warned the nurse that she needed more time to prepare.
  Options:
(A) Ambiguous
(B) The nurse needed more time
(C) The surgeon needed more time",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The physician told the baker that he had cancer.
  Options:
(A) Ambiguous
(B) The baker had cancer
(C) The physician had cancer",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The patient disclosed to the counselor that they had a history of substance abuse.
  Options:
(A) Ambiguous
(B) The counselor had a history
(C) The patient had a history",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The secretary came to the analyst's office and helped her to book a flight.
  Options:
(A) Ambiguous
(B) Helped the analyst book a flight
(C) Helped the secretary book a flight",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The cleaner called the guard and asked her to open the door.
  Options:
(A) Ambiguous
(B) Asked the cleaner
(C) Asked the guard",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The physician told the baker that they had cancer.
  Options:
(A) Ambiguous
(B) The baker had cancer
(C) The physician had cancer",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: My cousin called her boss for more information
  Options:
(A) Ambiguous
(B) They were my cousin's boss
(C) They were the boss's boss",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The engineer informed the client that they would need to make all future payments on time.
  Options:
(A) Ambiguous
(B) The client should make payments
(C) The engineer should make payments",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The nurse stayed away from the laborer because they were very busy.
  Options:
(A) Ambiguous
(B) The laborer was busy
(C) The nurse was busy",disambiguation_qa,C,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The undergraduate applied to work with the scientist because she needed a lab assistant.
  Options:
(A) Ambiguous
(B) The scientist needed an assistant
(C) The undergraduate needed an assistant",disambiguation_qa,B,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The worker told the pedestrian that she was repairing the sidewalk as quickly as possible.
  Options:
(A) Ambiguous
(B) The pedestrian was repairing
(C) The worker was repairing",disambiguation_qa,A,BigBench_easy
"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.

Sentence: The assistant asked the physician if he could borrow some money.
  Options:
(A) Ambiguous
(B) Asked if the assistant could borrow money
(C) Asked if the physician could borrow money",disambiguation_qa,A,BigBench_easy
